theta0 theta1 theta2 fc_t_min
0 0.0837758 0.0837758 0.954536
0 0.0837758 0.10472 0.95235
0 0.0837758 0.125664 0.960994
0 0.0837758 0.146608 0.951892
0 0.0837758 0.167552 0.921845
0 0.0837758 0.188496 0.87762
0 0.0837758 0.20944 0.860723
0 0.10472 -0.20944 1.09358
0 0.10472 -0.188496 1.09894
0 0.10472 -0.167552 1.10436
0 0.10472 -0.146608 1.10983
0 0.10472 -0.125664 1.09534
0 0.10472 -0.10472 1.10086
0 0.10472 -0.0837758 1.05287
0 0.10472 -0.0628319 1.01631
0 0.10472 -0.0418879 0.963602
0 0.10472 -0.020944 0.963602
0 0.10472 0 0.97288
0 0.10472 0.020944 1.02152
0 0.10472 0.0418879 1.07071
0 0.10472 0.0628319 1.01264
0 0.10472 0.0837758 0.963602
0 0.10472 0.10472 0.968579
0 0.10472 0.125664 0.964131
0 0.10472 0.146608 0.944746
0 0.10472 0.167552 0.925284
0 0.10472 0.188496 0.871527
0 0.10472 0.20944 0.891952
0 0.125664 -0.20944 1.14862
0 0.125664 -0.188496 1.15398
0 0.125664 -0.167552 1.1594
0 0.125664 -0.146608 1.14101
0 0.125664 -0.125664 1.12711
0 0.125664 -0.10472 1.1031
0 0.125664 -0.0837758 1.06701
0 0.125664 -0.0628319 1.01864
0 0.125664 -0.0418879 1.01864
0 0.125664 -0.020944 1.01864
0 0.125664 0 1.01864
0 0.125664 0.020944 1.07656
0 0.125664 0.0418879 1.07071
0 0.125664 0.0628319 1.01864
0 0.125664 0.0837758 1.00365
0 0.125664 0.10472 1.00581
0 0.125664 0.125664 0.984501
0 0.125664 0.146608 0.973018
0 0.125664 0.167552 0.914181
0 0.125664 0.188496 0.911512
0 0.125664 0.20944 0.917791
0 0.146608 -0.20944 1.20309
0 0.146608 -0.188496 1.20846
0 0.146608 -0.167552 1.19571
0 0.146608 -0.146608 1.14101
0 0.146608 -0.125664 1.13015
0 0.146608 -0.10472 1.11724
0 0.146608 -0.0837758 1.07312
0 0.146608 -0.0628319 1.07312
0 0.146608 -0.0418879 1.07312
0 0.146608 -0.020944 1.07312
0 0.146608 0 1.07312
0 0.146608 0.020944 1.12871
0 0.146608 0.0418879 1.07312
0 0.146608 0.0628319 1.03241
0 0.146608 0.0837758 1.01532
0 0.146608 0.10472 1.01493
0 0.146608 0.125664 0.981634
0 0.146608 0.146608 0.96201
0 0.146608 0.167552 0.906263
0 0.146608 0.188496 0.951774
0 0.146608 0.20944 0.901279
0 0.167552 -0.20944 1.25699
0 0.167552 -0.188496 1.24988
0 0.167552 -0.167552 1.19571
0 0.167552 -0.146608 1.14101
0 0.167552 -0.125664 1.13353
0 0.167552 -0.10472 1.12701
0 0.167552 -0.0837758 1.12701
0 0.167552 -0.0628319 1.12701
0 0.167552 -0.0418879 1.12701
0 0.167552 -0.020944 1.12701
0 0.167552 0 1.12701
0 0.167552 0.020944 1.12871
0 0.167552 0.0418879 1.09124
0 0.167552 0.0628319 1.03241
0 0.167552 0.0837758 1.01534
0 0.167552 0.10472 1.01345
0 0.167552 0.125664 1.00989
0 0.167552 0.146608 0.951101
0 0.167552 0.167552 0.960158
0 0.167552 0.188496 0.951774
0 0.167552 0.20944 0.891952
0 0.188496 -0.20944 1.3035
0 0.188496 -0.188496 1.24988
0 0.188496 -0.167552 1.19571
0 0.188496 -0.146608 1.14101
0 0.188496 -0.125664 1.13735
0 0.188496 -0.10472 1.10638
0 0.188496 -0.0837758 1.08257
0 0.188496 -0.0628319 1.08823
0 0.188496 -0.0418879 1.09393
0 0.188496 -0.020944 1.0795
0 0.188496 0 1.08738
0 0.188496 0.020944 1.12871
0 0.188496 0.0418879 1.09124
0 0.188496 0.0628319 1.03241
0 0.188496 0.0837758 1.06349
0 0.188496 0.10472 1.02058
0 0.188496 0.125664 0.999088
0 0.188496 0.146608 0.95384
0 0.188496 0.167552 1.0115
0 0.188496 0.188496 0.951774
0 0.188496 0.20944 0.891952
0 0.20944 -0.20944 1.3035
0 0.20944 -0.188496 1.24988
0 0.20944 -0.167552 1.19571
0 0.20944 -0.146608 1.14172
0 0.20944 -0.125664 1.12405
0 0.20944 -0.10472 1.12962
0 0.20944 -0.0837758 1.13523
0 0.20944 -0.0628319 1.14089
0 0.20944 -0.0418879 1.12643
0 0.20944 -0.020944 1.13215
0 0.20944 0 1.14003
0 0.20944 0.020944 1.14373
0 0.20944 0.0418879 1.09124
0 0.20944 0.0628319 1.07384
0 0.20944 0.0837758 1.06148
0 0.20944 0.10472 1.04711
0 0.20944 0.125664 0.988392
0 0.20944 0.146608 1.0065
0 0.20944 0.167552 1.0115
0 0.20944 0.188496 0.951774
0 0.20944 0.20944 0.913551
0.020944 -0.20944 -0.20944 0.674659
0.020944 -0.20944 -0.188496 0.642636
0.020944 -0.20944 -0.167552 0.663547
0.020944 -0.20944 -0.146608 0.675789
0.020944 -0.20944 -0.125664 0.692549
0.020944 -0.20944 -0.10472 0.648715
0.020944 -0.20944 -0.0837758 0.656325
0.020944 -0.20944 -0.0628319 0.673293
0.020944 -0.20944 -0.0418879 0.690383
0.020944 -0.20944 -0.020944 0.693532
0.020944 -0.20944 0 0.690296
0.020944 -0.20944 0.020944 0.699201
0.020944 -0.20944 0.0418879 0.716346
0.020944 -0.20944 0.0628319 0.773826
0.020944 -0.20944 0.0837758 0.831107
0.020944 -0.20944 0.10472 0.814734
0.020944 -0.20944 0.125664 0.829706
0.020944 -0.20944 0.146608 0.885517
0.020944 -0.20944 0.167552 0.922211
0.020944 -0.20944 0.188496 0.916714
0.020944 -0.20944 0.20944 0.911263
0.020944 -0.188496 -0.20944 0.685864
0.020944 -0.188496 -0.188496 0.702242
0.020944 -0.188496 -0.167552 0.718754
0.020944 -0.188496 -0.146608 0.701219
0.020944 -0.188496 -0.125664 0.682388
0.020944 -0.188496 -0.10472 0.699091
0.020944 -0.188496 -0.0837758 0.715931
0.020944 -0.188496 -0.0628319 0.709538
0.020944 -0.188496 -0.0418879 0.689536
0.020944 -0.188496 -0.020944 0.689041
0.020944 -0.188496 0 0.677618
0.020944 -0.188496 0.020944 0.710286
0.020944 -0.188496 0.0418879 0.720916
0.020944 -0.188496 0.0628319 0.773826
0.020944 -0.188496 0.0837758 0.778419
0.020944 -0.188496 0.10472 0.778948
0.020944 -0.188496 0.125664 0.835144
0.020944 -0.188496 0.146608 0.87337
0.020944 -0.188496 0.167552 0.86783
0.020944 -0.188496 0.188496 0.862333
0.020944 -0.188496 0.20944 0.908787
0.020944 -0.167552 -0.20944 0.745376
0.020944 -0.167552 -0.188496 0.752215
0.020944 -0.167552 -0.167552 0.722198
0.020944 -0.167552 -0.146608 0.727668
0.020944 -0.167552 -0.125664 0.7419
0.020944 -0.167552 -0.10472 0.758604
0.020944 -0.167552 -0.0837758 0.71515
0.020944 -0.167552 -0.0628319 0.69172
0.020944 -0.167552 -0.0418879 0.690261
0.020944 -0.167552 -0.020944 0.69982
0.020944 -0.167552 0 0.702593
0.020944 -0.167552 0.020944 0.674228
0.020944 -0.167552 0.0418879 0.729619
0.020944 -0.167552 0.0628319 0.741621
0.020944 -0.167552 0.0837758 0.727876
0.020944 -0.167552 0.10472 0.784431
0.020944 -0.167552 0.125664 0.82412
0.020944 -0.167552 0.146608 0.818539
0.020944 -0.167552 0.167552 0.812998
0.020944 -0.167552 0.188496 0.853217
0.020944 -0.167552 0.20944 0.908787
0.020944 -0.146608 -0.20944 0.770813
0.020944 -0.146608 -0.188496 0.776175
0.020944 -0.146608 -0.167552 0.781592
0.020944 -0.146608 -0.146608 0.787062
0.020944 -0.146608 -0.125664 0.759002
0.020944 -0.146608 -0.10472 0.744311
0.020944 -0.146608 -0.0837758 0.704721
0.020944 -0.146608 -0.0628319 0.716033
0.020944 -0.146608 -0.0418879 0.727426
0.020944 -0.146608 -0.020944 0.704165
0.020944 -0.146608 0 0.710097
0.020944 -0.146608 0.020944 0.710287
0.020944 -0.146608 0.0418879 0.71229
0.020944 -0.146608 0.0628319 0.697382
0.020944 -0.146608 0.0837758 0.733402
0.020944 -0.146608 0.10472 0.77448
0.020944 -0.146608 0.125664 0.768861
0.020944 -0.146608 0.146608 0.781231
0.020944 -0.146608 0.167552 0.7973
0.020944 -0.146608 0.188496 0.853217
0.020944 -0.146608 0.20944 0.908787
0.020944 -0.125664 -0.20944 0.830062
0.020944 -0.125664 -0.188496 0.835424
0.020944 -0.125664 -0.167552 0.809652
0.020944 -0.125664 -0.146608 0.793779
0.020944 -0.125664 -0.125664 0.76656
0.020944 -0.125664 -0.10472 0.752089
0.020944 -0.125664 -0.0837758 0.763316
0.020944 -0.125664 -0.0628319 0.759878
0.020944 -0.125664 -0.0418879 0.745719
0.020944 -0.125664 -0.020944 0.757161
0.020944 -0.125664 0 0.709762
0.020944 -0.125664 0.020944 0.693975
0.020944 -0.125664 0.0418879 0.669671
0.020944 -0.125664 0.0628319 0.682078
0.020944 -0.125664 0.0837758 0.724474
0.020944 -0.125664 0.10472 0.761405
0.020944 -0.125664 0.125664 0.758973
0.020944 -0.125664 0.146608 0.764899
0.020944 -0.125664 0.167552 0.810349
0.020944 -0.125664 0.188496 0.865319
0.020944 -0.125664 0.20944 0.919832
0.020944 -0.10472 -0.20944 0.85837
0.020944 -0.10472 -0.188496 0.874692
0.020944 -0.10472 -0.167552 0.847864
0.020944 -0.10472 -0.146608 0.833382
0.020944 -0.10472 -0.125664 0.837601
0.020944 -0.10472 -0.10472 0.844364
0.020944 -0.10472 -0.0837758 0.7912
0.020944 -0.10472 -0.0628319 0.792895
0.020944 -0.10472 -0.0418879 0.766101
0.020944 -0.10472 -0.020944 0.708891
0.020944 -0.10472 0 0.686639
0.020944 -0.10472 0.020944 0.695892
0.020944 -0.10472 0.0418879 0.679287
0.020944 -0.10472 0.0628319 0.711514
0.020944 -0.10472 0.0837758 0.731324
0.020944 -0.10472 0.10472 0.787879
0.020944 -0.10472 0.125664 0.844075
0.020944 -0.10472 0.146608 0.812863
0.020944 -0.10472 0.167552 0.868265
0.020944 -0.10472 0.188496 0.902113
0.020944 -0.10472 0.20944 0.902113
0.020944 -0.0837758 -0.20944 0.896356
0.020944 -0.0837758 -0.188496 0.901718
0.020944 -0.0837758 -0.167552 0.88725
0.020944 -0.0837758 -0.146608 0.880375
0.020944 -0.0837758 -0.125664 0.829769
0.020944 -0.0837758 -0.10472 0.841007
0.020944 -0.0837758 -0.0837758 0.820667
0.020944 -0.0837758 -0.0628319 0.764416
0.020944 -0.0837758 -0.0418879 0.750232
0.020944 -0.0837758 -0.020944 0.744336
0.020944 -0.0837758 0 0.697615
0.020944 -0.0837758 0.020944 0.715548
0.020944 -0.0837758 0.0418879 0.728473
0.020944 -0.0837758 0.0628319 0.732364
0.020944 -0.0837758 0.0837758 0.789254
0.020944 -0.0837758 0.10472 0.844183
0.020944 -0.0837758 0.125664 0.844183
0.020944 -0.0837758 0.146608 0.844183
0.020944 -0.0837758 0.167552 0.844183
0.020944 -0.0837758 0.188496 0.844183
0.020944 -0.0837758 0.20944 0.844183
0.020944 -0.0628319 -0.20944 0.955319
0.020944 -0.0628319 -0.188496 0.94087
0.020944 -0.0628319 -0.167552 0.92262
0.020944 -0.0628319 -0.146608 0.888428
0.020944 -0.0628319 -0.125664 0.890304
0.020944 -0.0628319 -0.10472 0.854867
0.020944 -0.0628319 -0.0837758 0.799133
0.020944 -0.0628319 -0.0628319 0.772138
0.020944 -0.0628319 -0.0418879 0.769058
0.020944 -0.0628319 -0.020944 0.744336
0.020944 -0.0628319 0 0.756819
0.020944 -0.0628319 0.020944 0.736311
0.020944 -0.0628319 0.0418879 0.745641
0.020944 -0.0628319 0.0628319 0.786264
0.020944 -0.0628319 0.0837758 0.786264
0.020944 -0.0628319 0.10472 0.796301
0.020944 -0.0628319 0.125664 0.786264
0.020944 -0.0628319 0.146608 0.786264
0.020944 -0.0628319 0.167552 0.79374
0.020944 -0.0628319 0.188496 0.795266
0.020944 -0.0628319 0.20944 0.849778
0.020944 -0.0418879 -0.20944 0.984256
0.020944 -0.0418879 -0.188496 0.959734
0.020944 -0.0418879 -0.167552 0.946839
0.020944 -0.0418879 -0.146608 0.946839
0.020944 -0.0418879 -0.125664 0.904219
0.020944 -0.0418879 -0.10472 0.849026
0.020944 -0.0418879 -0.0837758 0.793292
0.020944 -0.0418879 -0.0628319 0.7921
0.020944 -0.0418879 -0.0418879 0.797796
0.020944 -0.0418879 -0.020944 0.783366
0.020944 -0.0418879 0 0.789132
0.020944 -0.0418879 0.020944 0.788236
0.020944 -0.0418879 0.0418879 0.750757
0.020944 -0.0418879 0.0628319 0.758513
0.020944 -0.0418879 0.0837758 0.796815
0.020944 -0.0418879 0.10472 0.837423
0.020944 -0.0418879 0.125664 0.779323
0.020944 -0.0418879 0.146608 0.750921
0.020944 -0.0418879 0.167552 0.796873
0.020944 -0.0418879 0.188496 0.833345
0.020944 -0.0418879 0.20944 0.882337
0.020944 -0.020944 -0.20944 0.984256
0.020944 -0.020944 -0.188496 1.00498
0.020944 -0.020944 -0.167552 1.00498
0.020944 -0.020944 -0.146608 0.953033
0.020944 -0.020944 -0.125664 0.898406
0.020944 -0.020944 -0.10472 0.843213
0.020944 -0.020944 -0.0837758 0.844711
0.020944 -0.020944 -0.0628319 0.850367
0.020944 -0.020944 -0.0418879 0.835913
0.020944 -0.020944 -0.020944 0.841634
0.020944 -0.020944 0 0.800284
0.020944 -0.020944 0.020944 0.78009
0.020944 -0.020944 0.0418879 0.761844
0.020944 -0.020944 0.0628319 0.796978
0.020944 -0.020944 0.0837758 0.855082
0.020944 -0.020944 0.10472 0.837423
0.020944 -0.020944 0.125664 0.779323
0.020944 -0.020944 0.146608 0.780619
0.020944 -0.020944 0.167552 0.835639
0.020944 -0.020944 0.188496 0.830142
0.020944 -0.020944 0.20944 0.824691
0.020944 0 -0.20944 0.984256
0.020944 0 -0.188496 1.05471
0.020944 0 -0.167552 1.00129
0.020944 0 -0.146608 0.947249
0.020944 0 -0.125664 0.892622
0.020944 0 -0.10472 0.896979
0.020944 0 -0.0837758 0.902592
0.020944 0 -0.0628319 0.88812
0.020944 0 -0.0418879 0.893794
0.020944 0 -0.020944 0.852148
0.020944 0 0 0.826372
0.020944 0 0.020944 0.808105
0.020944 0 0.0418879 0.81658
0.020944 0 0.0628319 0.85486
0.020944 0 0.0837758 0.895538
0.020944 0 0.10472 0.837423
0.020944 0 0.125664 0.796252
0.020944 0 0.146608 0.816017
0.020944 0 0.167552 0.804927
0.020944 0 0.188496 0.784719
0.020944 0 0.20944 0.840289
0.020944 0.020944 -0.20944 0.999207
0.020944 0.020944 -0.188496 1.04896
0.020944 0.020944 -0.167552 0.995536
0.020944 0.020944 -0.146608 0.943361
0.020944 0.020944 -0.125664 0.948881
0.020944 0.020944 -0.10472 0.954449
0.020944 0.020944 -0.0837758 0.939964
0.020944 0.020944 -0.0628319 0.945589
0.020944 0.020944 -0.0418879 0.903612
0.020944 0.020944 -0.020944 0.859873
0.020944 0.020944 0 0.814878
0.020944 0.020944 0.020944 0.818152
0.020944 0.020944 0.0418879 0.854262
0.020944 0.020944 0.0628319 0.912329
0.020944 0.020944 0.0837758 0.895538
0.020944 0.020944 0.10472 0.837423
0.020944 0.020944 0.125664 0.83905
0.020944 0.020944 0.146608 0.860123
0.020944 0.020944 0.167552 0.816978
0.020944 0.020944 0.188496 0.815298
0.020944 0.020944 0.20944 0.804184
0.020944 0.0418879 -0.20944 1.02163
0.020944 0.0418879 -0.188496 1.04324
0.020944 0.0418879 -0.167552 0.994924
0.020944 0.0418879 -0.146608 1.00039
0.020944 0.0418879 -0.125664 1.00591
0.020944 0.0418879 -0.10472 0.991424
0.020944 0.0418879 -0.0837758 0.996997
0.020944 0.0418879 -0.0628319 0.954652
0.020944 0.0418879 -0.0418879 0.917037
0.020944 0.0418879 -0.020944 0.861335
0.020944 0.0418879 0 0.854224
0.020944 0.0418879 0.020944 0.874584
0.020944 0.0418879 0.0418879 0.911295
0.020944 0.0418879 0.0628319 0.953642
0.020944 0.0418879 0.0837758 0.895538
0.020944 0.0418879 0.10472 0.854224
0.020944 0.0418879 0.125664 0.871591
0.020944 0.0418879 0.146608 0.860592
0.020944 0.0418879 0.167552 0.811274
0.020944 0.0418879 0.188496 0.841223
0.020944 0.0418879 0.20944 0.808287
0.020944 0.0628319 -0.20944 1.04072
0.020944 0.0628319 -0.188496 1.04608
0.020944 0.0628319 -0.167552 1.05149
0.020944 0.0628319 -0.146608 1.05696
0.020944 0.0628319 -0.125664 1.04248
0.020944 0.0628319 -0.10472 1.04799
0.020944 0.0628319 -0.0837758 1.00525
0.020944 0.0628319 -0.0628319 0.968751
0.020944 0.0628319 -0.0418879 0.912008
0.020944 0.0628319 -0.020944 0.910795
0.020944 0.0628319 0 0.910795
0.020944 0.0628319 0.020944 0.910795
0.020944 0.0628319 0.0418879 0.967866
0.020944 0.0628319 0.0628319 0.953642
0.020944 0.0628319 0.0837758 0.910795
0.020944 0.0628319 0.10472 0.897768
0.020944 0.0628319 0.125664 0.90758
0.020944 0.0628319 0.146608 0.901711
0.020944 0.0628319 0.167552 0.865457
0.020944 0.0628319 0.188496 0.829865
0.020944 0.0628319 0.20944 0.826043
0.020944 0.0837758 -0.20944 1.0968
0.020944 0.0837758 -0.188496 1.10216
0.020944 0.0837758 -0.167552 1.10758
0.020944 0.0837758 -0.146608 1.0931
0.020944 0.0837758 -0.125664 1.09856
0.020944 0.0837758 -0.10472 1.05537
0.020944 0.0837758 -0.0837758 1.01936
0.020944 0.0837758 -0.0628319 0.966879
0.020944 0.0837758 -0.0418879 0.966879
0.020944 0.0837758 -0.020944 0.966879
0.020944 0.0837758 0 0.966879
0.020944 0.0837758 0.020944 0.966879
0.020944 0.0837758 0.0418879 1.01171
0.020944 0.0837758 0.0628319 0.966879
0.020944 0.0837758 0.0837758 0.914395
0.020944 0.0837758 0.10472 0.925115
0.020944 0.0837758 0.125664 0.914458
0.020944 0.0837758 0.146608 0.896829
0.020944 0.0837758 0.167552 0.877445
0.020944 0.0837758 0.188496 0.823582
0.020944 0.0837758 0.20944 0.832996
0.020944 0.10472 -0.20944 1.15237
0.020944 0.10472 -0.188496 1.15774
0.020944 0.10472 -0.167552 1.13691
0.020944 0.10472 -0.146608 1.11283
0.020944 0.10472 -0.125664 1.10501
0.020944 0.10472 -0.10472 1.0695
0.020944 0.10472 -0.0837758 1.02245
0.020944 0.10472 -0.0628319 1.02245
0.020944 0.10472 -0.0418879 1.02245
0.020944 0.10472 -0.020944 1.02245
0.020944 0.10472 0 1.02245
0.020944 0.10472 0.020944 1.02245
0.020944 0.10472 0.0418879 1.02245
0.020944 0.10472 0.0628319 0.973562
0.020944 0.10472 0.0837758 0.956389
0.020944 0.10472 0.10472 0.955188
0.020944 0.10472 0.125664 0.944505
0.020944 0.10472 0.146608 0.918972
0.020944 0.10472 0.167552 0.876049
0.020944 0.10472 0.188496 0.868265
0.020944 0.10472 0.20944 0.866235
0.020944 0.125664 -0.20944 1.20741
0.020944 0.125664 -0.188496 1.19109
0.020944 0.125664 -0.167552 1.13691
0.020944 0.125664 -0.146608 1.11543
0.020944 0.125664 -0.125664 1.11914
0.020944 0.125664 -0.10472 1.07749
0.020944 0.125664 -0.0837758 1.07749
0.020944 0.125664 -0.0628319 1.07749
0.020944 0.125664 -0.0418879 1.07749
0.020944 0.125664 -0.020944 1.07749
0.020944 0.125664 0 1.07749
0.020944 0.125664 0.020944 1.07749
0.020944 0.125664 0.0418879 1.03239
0.020944 0.125664 0.0628319 0.973562
0.020944 0.125664 0.0837758 0.976418
0.020944 0.125664 0.10472 0.965294
0.020944 0.125664 0.125664 0.933497
0.020944 0.125664 0.146608 0.913986
0.020944 0.125664 0.167552 0.863576
0.020944 0.125664 0.188496 0.892818
0.020944 0.125664 0.20944 0.858759
0.020944 0.146608 -0.20944 1.24471
0.020944 0.146608 -0.188496 1.19109
0.020944 0.146608 -0.167552 1.13691
0.020944 0.146608 -0.146608 1.13197
0.020944 0.146608 -0.125664 1.13197
0.020944 0.146608 -0.10472 1.13197
0.020944 0.146608 -0.0837758 1.13197
0.020944 0.146608 -0.0628319 1.13197
0.020944 0.146608 -0.0418879 1.13197
0.020944 0.146608 -0.020944 1.13197
0.020944 0.146608 0 1.13197
0.020944 0.146608 0.020944 1.09085
0.020944 0.146608 0.0418879 1.03239
0.020944 0.146608 0.0628319 1.01098
0.020944 0.146608 0.0837758 1.00294
0.020944 0.146608 0.10472 0.98132
0.020944 0.146608 0.125664 0.961768
0.020944 0.146608 0.146608 0.902978
0.020944 0.146608 0.167552 0.918054
0.020944 0.146608 0.188496 0.902068
0.020944 0.146608 0.20944 0.842246
0.020944 0.167552 -0.20944 1.24471
0.020944 0.167552 -0.188496 1.19109
0.020944 0.167552 -0.167552 1.18586
0.020944 0.167552 -0.146608 1.18586
0.020944 0.167552 -0.125664 1.18586
0.020944 0.167552 -0.10472 1.18586
0.020944 0.167552 -0.0837758 1.1758
0.020944 0.167552 -0.0628319 1.14614
0.020944 0.167552 -0.0418879 1.1534
0.020944 0.167552 -0.020944 1.15963
0.020944 0.167552 0 1.14892
0.020944 0.167552 0.020944 1.09085
0.020944 0.167552 0.0418879 1.03239
0.020944 0.167552 0.0628319 1.00584
0.020944 0.167552 0.0837758 1.01308
0.020944 0.167552 0.10472 0.970541
0.020944 0.167552 0.125664 0.95086
0.020944 0.167552 0.146608 0.912344
0.020944 0.167552 0.167552 0.952545
0.020944 0.167552 0.188496 0.892818
0.020944 0.167552 0.20944 0.832996
0.020944 0.188496 -0.20944 1.24471
0.020944 0.188496 -0.188496 1.19109
0.020944 0.188496 -0.167552 1.14237
0.020944 0.188496 -0.146608 1.12472
0.020944 0.188496 -0.125664 1.13024
0.020944 0.188496 -0.10472 1.13581
0.020944 0.188496 -0.0837758 1.14142
0.020944 0.188496 -0.0628319 1.12695
0.020944 0.188496 -0.0418879 1.13263
0.020944 0.188496 -0.020944 1.13835
0.020944 0.188496 0 1.14411
0.020944 0.188496 0.020944 1.09085
0.020944 0.188496 0.0418879 1.03239
0.020944 0.188496 0.0628319 1.01489
0.020944 0.188496 0.0837758 1.00775
0.020944 0.188496 0.10472 0.998774
0.020944 0.188496 0.125664 0.940055
0.020944 0.188496 0.146608 0.965631
0.020944 0.188496 0.167552 0.965806
0.020944 0.188496 0.188496 0.892818
0.020944 0.188496 0.20944 0.859122
0.020944 0.20944 -0.20944 1.24471
0.020944 0.20944 -0.188496 1.19109
0.020944 0.20944 -0.167552 1.17191
0.020944 0.20944 -0.146608 1.17738
0.020944 0.20944 -0.125664 1.1829
0.020944 0.20944 -0.10472 1.18847
0.020944 0.20944 -0.0837758 1.1758
0.020944 0.20944 -0.0628319 1.15284
0.020944 0.20944 -0.0418879 1.1601
0.020944 0.20944 -0.020944 1.16633
0.020944 0.20944 0 1.14892
0.020944 0.20944 0.020944 1.09085
0.020944 0.20944 0.0418879 1.03239
0.020944 0.20944 0.0628319 1.06098
0.020944 0.20944 0.0837758 1.01544
0.020944 0.20944 0.10472 0.988079
0.020944 0.20944 0.125664 0.958831
0.020944 0.20944 0.146608 1.01215
0.020944 0.20944 0.167552 0.952545
0.020944 0.20944 0.188496 0.892818
0.020944 0.20944 0.20944 0.913551
0.0418879 -0.20944 -0.20944 0.684541
0.0418879 -0.20944 -0.188496 0.700919
0.0418879 -0.20944 -0.167552 0.717431
0.0418879 -0.20944 -0.146608 0.734071
0.0418879 -0.20944 -0.125664 0.704957
0.0418879 -0.20944 -0.10472 0.697768
0.0418879 -0.20944 -0.0837758 0.714608
0.0418879 -0.20944 -0.0628319 0.731576
0.0418879 -0.20944 -0.0418879 0.712179
0.0418879 -0.20944 -0.020944 0.736532
0.0418879 -0.20944 0 0.699625
0.0418879 -0.20944 0.020944 0.757484
0.0418879 -0.20944 0.0418879 0.774941
0.0418879 -0.20944 0.0628319 0.81316
0.0418879 -0.20944 0.0837758 0.775721
0.0418879 -0.20944 0.10472 0.832277
0.0418879 -0.20944 0.125664 0.874566
0.0418879 -0.20944 0.146608 0.868985
0.0418879 -0.20944 0.167552 0.863444
0.0418879 -0.20944 0.188496 0.911984
0.0418879 -0.20944 0.20944 0.922102
0.0418879 -0.188496 -0.20944 0.744146
0.0418879 -0.188496 -0.188496 0.760524
0.0418879 -0.188496 -0.167552 0.756686
0.0418879 -0.188496 -0.146608 0.72411
0.0418879 -0.188496 -0.125664 0.74067
0.0418879 -0.188496 -0.10472 0.757373
0.0418879 -0.188496 -0.0837758 0.766098
0.0418879 -0.188496 -0.0628319 0.730795
0.0418879 -0.188496 -0.0418879 0.694895
0.0418879 -0.188496 -0.020944 0.70345
0.0418879 -0.188496 0 0.71071
0.0418879 -0.188496 0.020944 0.719106
0.0418879 -0.188496 0.0418879 0.776935
0.0418879 -0.188496 0.0628319 0.758779
0.0418879 -0.188496 0.0837758 0.78116
0.0418879 -0.188496 0.10472 0.825805
0.0418879 -0.188496 0.125664 0.820185
0.0418879 -0.188496 0.146608 0.814604
0.0418879 -0.188496 0.167552 0.856067
0.0418879 -0.188496 0.188496 0.911984
0.0418879 -0.188496 0.20944 0.924446
0.0418879 -0.167552 -0.20944 0.803659
0.0418879 -0.167552 -0.188496 0.775212
0.0418879 -0.167552 -0.167552 0.78063
0.0418879 -0.167552 -0.146608 0.7861
0.0418879 -0.167552 -0.125664 0.800183
0.0418879 -0.167552 -0.10472 0.762717
0.0418879 -0.167552 -0.0837758 0.736315
0.0418879 -0.167552 -0.0628319 0.715676
0.0418879 -0.167552 -0.0418879 0.727069
0.0418879 -0.167552 -0.020944 0.738537
0.0418879 -0.167552 0 0.714789
0.0418879 -0.167552 0.020944 0.730073
0.0418879 -0.167552 0.0418879 0.761721
0.0418879 -0.167552 0.0628319 0.729753
0.0418879 -0.167552 0.0837758 0.776628
0.0418879 -0.167552 0.10472 0.770973
0.0418879 -0.167552 0.125664 0.765353
0.0418879 -0.167552 0.146608 0.799827
0.0418879 -0.167552 0.167552 0.856067
0.0418879 -0.167552 0.188496 0.911984
0.0418879 -0.167552 0.20944 0.909358
0.0418879 -0.146608 -0.20944 0.829244
0.0418879 -0.146608 -0.188496 0.834606
0.0418879 -0.146608 -0.167552 0.840024
0.0418879 -0.146608 -0.146608 0.814202
0.0418879 -0.146608 -0.125664 0.787848
0.0418879 -0.146608 -0.10472 0.751777
0.0418879 -0.146608 -0.0837758 0.763003
0.0418879 -0.146608 -0.0628319 0.774315
0.0418879 -0.146608 -0.0418879 0.761508
0.0418879 -0.146608 -0.020944 0.756849
0.0418879 -0.146608 0 0.762528
0.0418879 -0.146608 0.020944 0.741125
0.0418879 -0.146608 0.0418879 0.706462
0.0418879 -0.146608 0.0628319 0.727058
0.0418879 -0.146608 0.0837758 0.76356
0.0418879 -0.146608 0.10472 0.761077
0.0418879 -0.146608 0.125664 0.758645
0.0418879 -0.146608 0.146608 0.799827
0.0418879 -0.146608 0.167552 0.856067
0.0418879 -0.146608 0.188496 0.865963
0.0418879 -0.146608 0.20944 0.867893
0.0418879 -0.125664 -0.20944 0.888493
0.0418879 -0.125664 -0.188496 0.863825
0.0418879 -0.125664 -0.167552 0.826198
0.0418879 -0.125664 -0.146608 0.788196
0.0418879 -0.125664 -0.125664 0.799236
0.0418879 -0.125664 -0.10472 0.810372
0.0418879 -0.125664 -0.0837758 0.816438
0.0418879 -0.125664 -0.0628319 0.792653
0.0418879 -0.125664 -0.0418879 0.804001
0.0418879 -0.125664 -0.020944 0.761586
0.0418879 -0.125664 0 0.703934
0.0418879 -0.125664 0.020944 0.708628
0.0418879 -0.125664 0.0418879 0.683218
0.0418879 -0.125664 0.0628319 0.718129
0.0418879 -0.125664 0.0837758 0.763456
0.0418879 -0.125664 0.10472 0.760974
